"Higher.taxon","Genus","Species","Individual","Sex","Age","Date","Video","Bout","Insertion.event","Hand.used.to.insert","Handed.in.with..","Position","Fingers","Location","X","HIInsert"
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",14,1,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",14,2,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",14,3,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Garen_nemestrina","male","adult","22.07.2019","Garen",15,1,"left","left","Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",1,1,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",1,2,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",1,3,"right",NA,"Sitting","Index, Middle","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",1,4,"right",NA,"Sitting","Index, Middle","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",1,5,"right",NA,"Sitting","Index, Middle, Ring","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",2,1,"right",NA,"Sitting",NA,"Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",2,2,"right",NA,"Sitting","Index, Middle","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",3,1,"right",NA,"Sitting",NA,"Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",4,1,"right",NA,"Sitting",NA,"Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",4,2,"right",NA,"Sitting",NA,"Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",4,3,"right",NA,"Sitting","Index, Middle, Ring","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",5,1,"right",NA,"Sitting",NA,"Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",5,2,"right",NA,"Sitting","Index, Middle, Ring","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",6,1,"right",NA,"Sitting","Index, Middle, Ring","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",7,1,"right",NA,"Sitting","Index, Middle, Ring","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",8,1,"right",NA,"Sitting","Index, Middle","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",8,2,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",8,3,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",8,4,"right",NA,"Sitting","Index, Middle","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",8,5,"right",NA,"Sitting","Index, Middle","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",8,6,"right",NA,"Sitting","Index, Middle, Ring","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",8,7,"right",NA,"Sitting","Index, Middle","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",9,1,"right",NA,"Sitting","Index, Middle, Ring","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",9,2,"right",NA,"Sitting","Index, Middle, Ring","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",9,3,"right",NA,"Sitting","Index, Middle","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",10,1,"right",NA,"Sitting","Index, Middle","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",11,1,"left",NA,"Sitting","Index, Middle","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",11,2,"left",NA,"Sitting","Index, Middle","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",12,1,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",12,2,"right",NA,"Sitting","Index, Middle","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",13,1,"right",NA,"Sitting","Index, Middle","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",13,2,"right",NA,"Sitting","Index, Middle","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",14,1,"right",NA,"Sitting","Index, Middle, Ring","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",14,2,"right",NA,"Sitting","Index, Middle, Ring","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Leona_nemestrina","female","adult","22.07.2019","Leona",15,1,"right",NA,"Sitting","Index, Middle","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne",1,1,"left",NA,"Sitting",NA,"Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne",1,2,"left",NA,"Sitting",NA,"Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne",1,3,"left",NA,"Sitting",NA,"Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne",1,4,"left",NA,"Sitting",NA,"Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne",1,5,"left",NA,"Sitting","Index, Middle","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne",1,6,"left",NA,"Sitting",NA,"Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne",1,7,"left",NA,"Sitting","Index, Middle","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne",1,8,"left",NA,"Sitting",NA,"Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne",2,1,"right",NA,"Sitting",NA,"Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne",3,1,"right",NA,"Sitting","Index, Middle","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne",3,2,"right",NA,"Sitting","Index, Middle, Ring","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne",3,3,"right",NA,"Sitting","Index, Middle, Ring","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne",4,1,"left",NA,"Sitting","Index, Middle","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne",4,2,"left",NA,"Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne",4,3,"left",NA,"Sitting","Index, Middle","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne",4,1,"left",NA,"Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne",5,1,"left",NA,"Sitting","Index, Middle","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne",5,2,"left",NA,"Sitting","Index, Middle","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne",5,3,"left",NA,"Sitting","Index, Middle","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne",5,4,"left",NA,"Sitting","Index, Middle","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne",6,1,"left",NA,"Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne",6,2,"left",NA,"Sitting","Index, Middle","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne",7,1,"right",NA,"Sitting","Index, Middle, Ring","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne",7,2,"right",NA,"Sitting","Index, Middle, Ring","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne",7,3,"right",NA,"Sitting","Index, Middle, Ring","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne",8,1,"left",NA,"Sitting","Index, Middle","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne",8,2,"left",NA,"Sitting","Index, Middle","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne",8,3,"left",NA,"Sitting","Index, Middle","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne",9,1,"left",NA,"Sitting",NA,"Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne",9,2,"left",NA,"Sitting",NA,"Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne",9,3,"left",NA,"Sitting",NA,"Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne",9,4,"left",NA,"Sitting",NA,"Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",10,1,"left",NA,"Sitting",NA,"Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",10,2,"left",NA,"Sitting",NA,"Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",10,3,"left",NA,"Sitting",NA,"Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",10,4,"left",NA,"Sitting",NA,"Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",11,1,"right",NA,"Sitting",NA,"Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",11,2,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",11,3,"right",NA,"Sitting",NA,"Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",11,4,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",11,5,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",11,6,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",11,7,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",12,1,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",12,2,"right",NA,"Sitting",NA,"Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",12,3,"right",NA,"Sitting",NA,"Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",12,4,"right",NA,"Sitting",NA,"Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",12,5,"right",NA,"Sitting",NA,"Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",12,6,"right",NA,"Sitting",NA,"Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",12,7,"right",NA,"Sitting",NA,"Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",12,8,"right",NA,"Sitting",NA,"Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",12,9,"right",NA,"Sitting",NA,"Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",12,10,"right",NA,"Sitting",NA,"Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",12,11,"right",NA,"Sitting",NA,"Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",13,1,"left",NA,"Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",13,2,"left",NA,"Sitting","Index, Middle","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",13,3,"left",NA,"Sitting",NA,"Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",13,4,"left",NA,"Sitting",NA,"Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",13,5,"left",NA,"Sitting","Index, Middle","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",14,1,"right",NA,"Sitting",NA,"Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",14,2,"right",NA,"Sitting",NA,"Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",14,3,"right",NA,"Sitting",NA,"Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",14,4,"right",NA,"Sitting",NA,"Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",14,5,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",14,6,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",14,7,"right",NA,"Sitting",NA,"Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",14,8,"right",NA,"Sitting","Index","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",15,1,"left",NA,"Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",15,2,"left",NA,"Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",15,3,"left",NA,"Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",15,4,"left",NA,"Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",15,5,"left",NA,"Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",15,6,"left",NA,"Sitting","Index, Middle","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",15,7,"left",NA,"Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",15,8,"left",NA,"Sitting",NA,"Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",15,9,"left",NA,"Sitting","Index, Middle","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",16,1,"left",NA,"Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",16,2,"left",NA,"Sitting","Index","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",16,3,"left",NA,"Sitting","Index, Middle","Tabanan","",-1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",17,1,"right",NA,"Crouched stance","Index, Middle","Tabanan","",1
"Cercopithecinae","Macaca","nemestrina","Vayne_nemestrina","female","adult","22.07.2019","Vayne2",17,2,"right",NA,"Crouched stance","Index, Middle","Tabanan","",1
